food_id,food_name,food_category,ref_amount,energy_kcal,protein_g,fat_g,carb_g,sugar_g,sodium_mg,chol_mg,sat_fat_g,trans_fat_g,food_weight
,유산슬,볶음류,100,86,7.5,4.4,4.1,2.1,210.85,30.27,0.8,0.0,220
,잔멸치견과류볶음,볶음류,100,388,24.3,22.2,22.6,14.5,1752.63,134.81,2.5,0.0,50
,잔멸치고추볶음,볶음류,100,228,33.3,8.0,5.7,3.8,2061.03,327.98,1.4,0.1,50
,잔멸치꽈리고추볶음,볶음류,100,293,24.8,17.5,9.2,5.8,1266.16,193.94,2.7,0.1,50
,잔멸치볶음,볶음류,100,341,43.6,14.2,9.6,13.1,2791.58,534.36,2.4,0.1,50
,잔멸치풋고추볶음,볶음류,100,256,28.2,8.3,16.9,10.6,2070.16,325.73,1.6,0.1,50
,잡채,볶음류,100,146,4.7,3.3,24.3,0.7,359.84,22.66,0.5,0.1,200
,제육볶음,볶음류,100,195,12.1,14.2,4.7,0.4,500.77,45.6,4.2,0.1,250
,죽순쇠고기볶음,볶음류,100,120,13.7,5.6,3.8,2.1,214.13,30.97,2.1,0.1,230
,참치김치볶음,볶음류,100,122,8.3,6.7,7.1,1.8,479.74,20.25,0.6,0.1,100
,채소떡볶이,볶음류,100,258,3.1,1.9,57.1,2.0,268.98,0.0,0.4,0.0,200
,콩나물잡채,볶음류,100,67,1.9,1.0,12.5,9.4,618.67,0.0,0.1,0.2,230
,팔보채,볶음류,100,90,12.4,2.9,3.4,2.1,856.36,50.98,0.4,0.0,220
,풋고추멸치볶음,볶음류,100,190,20.6,6.0,13.3,9.0,1344.88,196.8,1.3,0.0,50
,햄채소볶음,볶음류,100,183,10.5,11.4,9.6,3.3,803.06,32.49,3.6,0.1,220
,BLT샌드위치,빵 및 과자류,100,193,9.5,13.4,8.4,0.6,357.64,82.1,3.6,0.1,220
,감자크로켓,빵 및 과자류,100,197,5.7,13.9,12.2,1.9,174.77,89.77,1.6,0.1,150
,꽈배기,빵 및 과자류,100,389,8.3,20.4,43.0,10.1,321.62,16.23,4.5,0.1,70
,닭가슴살샌드위치,빵 및 과자류,100,240,12.2,11.9,21.0,3.1,437.53,28.07,3.2,0.2,230
,도넛,빵 및 과자류,100,420,6.4,23.9,44.8,11.9,207.31,17.7,5.3,0.1,70
,롤케이크,빵 및 과자류,100,312,7.4,11.8,44.0,24.6,142.89,142.59,1.8,0.0,100
,링도넛,빵 및 과자류,100,515,7.9,33.2,46.2,11.6,537.42,47.22,4.5,0.2,100
,마늘빵,빵 및 과자류,100,438,12.1,17.6,57.9,7.4,519.48,26.68,8.7,0.2,50
,머핀,빵 및 과자류,100,384,5.7,13.8,59.1,39.7,411.24,59.16,6.9,0.2,130
,모닝빵,빵 및 과자류,100,314,9.5,7.4,52.2,8.0,489.11,40.54,3.0,0.1,70
,모카빵,빵 및 과자류,100,339,8.5,8.1,58.0,12.5,354.1,52.08,3.8,0.3,150
,베이글,빵 및 과자류,100,360,10.0,5.8,53.5,4.6,695.22,0.0,0.6,0.0,120
,불고기버거,빵 및 과자류,100,250,13.9,11.5,22.7,0.1,338.43,45.93,4.3,0.4,200
,사과파이,빵 및 과자류,100,185,2.5,3.9,34.8,7.1,204.49,14.39,2.0,0.2,100
,생크림케이크,빵 및 과자류,100,237,3.4,12.5,27.6,14.5,151.11,70.1,8.5,0.1,100
,소보로빵,빵 및 과자류,100,392,8.3,15.1,55.6,16.7,396.34,50.53,6.4,0.6,70
,식빵,빵 및 과자류,100,264,9.3,2.6,50.9,1.6,468.43,5.57,1.5,0.1,100
,식빵토스트,빵 및 과자류,100,366,8.8,13.8,51.5,4.5,532.65,55.92,6.3,0.1,100
,찐빵,빵 및 과자류,100,213,5.2,0.1,47.8,11.0,234.11,2.76,0.2,0.0,250
,참치 샌드위치,빵 및 과자류,100,202,10.5,11.7,13.8,1.4,208.87,18.86,2.6,0.2,250
,찹쌀도넛,빵 및 과자류,100,288,6.0,4.6,55.6,11.0,312.18,0.48,0.6,0.0,70
,채소샌드위치,빵 및 과자류,100,244,4.1,14.7,23.8,14.3,425.78,6.42,2.9,0.1,180
,초코소라빵,빵 및 과자류,100,319,3.3,10.9,51.8,9.3,214.85,19.61,4.3,0.0,70
,츄러스,빵 및 과자류,100,361,6.6,11.3,58.2,22.7,362.68,0.0,2.4,0.2,70
,치킨버거,빵 및 과자류,100,238,12.4,9.7,25.1,1.9,333.38,30.29,2.5,0.2,200
,카스텔라,빵 및 과자류,100,335,10.0,11.5,48.0,33.8,62.59,211.21,1.1,0.0,70
,콤비네이션피자,빵 및 과자류,100,274,10.7,14.4,25.5,4.8,441.31,21.15,3.8,0.1,200
,크로아상,빵 및 과자류,100,446,7.5,27.0,43.3,6.1,456.69,24.5,9.8,0.3,150
,페이스트리,빵 및 과자류,100,466,8.3,29.7,41.5,6.4,372.92,36.34,15.3,0.2,70
,피자빵,빵 및 과자류,100,298,8.9,15.0,31.8,8.1,637.45,45.6,4.9,0.2,200
,햄버거,빵 및 과자류,100,264,12.8,14.0,21.7,3.1,450.37,45.2,4.4,0.4,200
,햄샌드위치,빵 및 과자류,100,220,12.4,11.9,15.6,1.9,698.7,92.91,3.4,0.2,200
,햄치즈샌드위치,빵 및 과자류,100,180,8.8,7.7,19.1,4.0,274.49,82.39,2.4,0.2,240
,호떡,빵 및 과자류,100,314,5.4,7.1,57.1,0.7,210.87,0.0,0.9,0.0,150
,가오리회무침,생채·무침류,100,81,11.3,1.2,6.3,5.5,353.72,277.64,0.2,0.0,230
,감자샐러드,생채·무침류,100,126,1.3,8.0,12.2,3.8,236.01,4.53,1.4,0.1,150
,골뱅이국수무침,생채·무침류,100,109,5.0,1.5,18.9,3.6,280.71,14.5,0.2,0.0,230
,과일샐러드,생채·무침류,100,99,1.3,6.3,9.3,9.3,33.9,4.21,0.9,0.0,140
,굴무생채,생채·무침류,100,50,3.7,1.3,5.9,4.0,365.97,12.81,0.2,0.0,300
,굴무침,생채·무침류,100,77,6.7,2.3,7.3,2.7,203.66,28.37,0.6,0.0,80
,김무침,생채·무침류,100,259,21.2,10.7,19.3,5.7,1011.01,61.84,1.5,0.1,30
,낙지무침,생채·무침류,100,77,12.4,1.2,4.0,0.1,339.88,136.42,0.2,0.0,180
,느타리버섯무침,생채·무침류,100,59,2.7,3.8,3.4,0.1,311.13,0.0,0.5,0.0,150
,다시마무침,생채·무침류,100,48,2.6,1.2,6.8,0.0,2758.85,13.03,0.3,0.0,90
,단호박샐러드,생채·무침류,100,162,1.5,9.0,18.8,14.3,70.31,4.52,1.3,0.1,150
,달래무침,생채·무침류,100,63,2.9,3.0,6.1,3.8,567.1,0.0,0.4,0.0,60
,닭가슴살샐러드,생채·무침류,100,135,7.2,9.5,5.4,3.3,88.16,10.85,1.2,0.0,150
,닭고기냉채,생채·무침류,100,90,13.1,1.9,5.0,4.8,151.23,46.31,0.5,0.0,240
,도라지냉채,생채·무침류,100,77,2.1,0.5,16.1,5.3,283.07,1.38,0.1,0.0,160
,도라지오이생채,생채·무침류,100,48,1.7,1.7,6.3,6.9,243.04,0.0,0.3,0.0,160
,도토리묵무침,생채·무침류,100,74,0.9,2.9,10.9,1.8,318.68,8.41,0.4,0.0,200
,돌나물무침,생채·무침류,100,69,1.7,3.2,8.3,5.3,360.48,0.0,0.5,0.1,50
,두릅초고추장무침,생채·무침류,100,67,2.2,3.0,7.9,4.5,204.89,0.0,0.4,0.0,90
,마늘쫑무침,생채·무침류,100,106,2.7,4.9,12.8,7.5,312.72,9.06,0.6,0.0,30
,무말랭이무침,생채·무침류,100,121,4.2,1.6,22.5,4.1,450.09,1.97,1.2,0.0,20
,무생채,생채·무침류,100,49,2.4,1.1,7.3,1.8,821.48,8.09,0.2,0.0,150
,미나리무침,생채·무침류,100,46,1.3,2.1,5.4,2.2,764.94,0.0,0.3,0.0,90
,미역초무침,생채·무침류,100,35,1.2,1.0,5.2,1.3,451.8,0.0,0.2,0.0,50
,민들레잎무침,생채·무침류,100,81,2.7,2.3,12.3,8.2,247.65,0.0,0.2,0.0,90
,배추겉절이,생채·무침류,100,55,2.3,2.1,6.6,1.3,327.65,2.89,0.4,0.1,50
,부추무침,생채·무침류,100,92,3.5,5.9,6.2,3.1,666.27,14.73,0.8,0.0,100
,북어채무침,생채·무침류,100,188,28.4,2.9,12.0,5.6,755.93,110.75,0.5,0.0,150
,상추겉절이,생채·무침류,100,61,2.4,3.4,5.3,3.0,431.14,5.8,0.4,0.0,100
,새싹채소샐러드,생채·무침류,100,74,2.8,4.8,5.0,2.3,155.58,12.28,0.6,0.0,100
,양배추샐러드,생채·무침류,100,150,2.7,11.7,8.5,7.9,96.63,5.14,1.8,0.0,150
,양상추샐러드,생채·무침류,100,126,4.9,10.3,3.4,1.6,157.75,0.0,1.3,0.0,150
,양장피,생채·무침류,100,133,7.3,6.6,11.0,0.4,495.57,65.89,1.2,0.0,220
,양파부추무침,생채·무침류,100,44,1.8,1.1,6.8,5.8,329.14,0.0,0.2,0.0,100
,열무겉절이,생채·무침류,100,58,2.4,2.9,5.4,2.3,890.88,0.0,0.5,0.1,100
,오이부추무침,생채·무침류,100,31,2.0,0.4,5.0,4.2,1069.5,0.0,0.1,0.0,100
,오이생채,생채·무침류,100,69,1.8,2.9,9.0,8.0,473.86,1.15,0.1,0.0,50
,오이지무침,생채·무침류,100,52,1.0,3.5,4.2,2.8,1615.24,6.18,0.4,0.0,100
,오징어무침,생채·무침류,100,127,19.7,2.5,6.5,6.6,326.26,233.07,0.4,0.0,200
,오징어물회,생채·무침류,100,49,6.2,1.2,3.3,2.1,364.5,68.29,0.2,0.0,700
,오징어채무침,생채·무침류,100,258,23.6,5.5,28.4,18.7,1803.25,222.73,1.0,0.0,80
,오징어채소무침,생채·무침류,100,62,5.9,0.9,7.6,5.5,162.39,49.17,0.1,0.0,240
,옥수수샐러드,생채·무침류,100,166,2.0,11.9,12.7,6.0,482.71,5.82,1.9,0.1,160
,참치샐러드,생채·무침류,100,151,10.8,8.6,7.5,6.9,299.31,21.91,1.5,0.0,150
,채소샐러드,생채·무침류,100,145,1.2,13.4,5.1,4.7,73.95,7.07,2.1,0.1,160
,치커리겉절이,생채·무침류,100,56,1.5,3.6,4.4,3.7,176.85,0.0,0.4,0.1,100
,파래무침,생채·무침류,100,49,3.5,1.7,5.0,1.7,735.91,2.16,0.2,0.0,30
,파무침,생채·무침류,100,71,2.3,2.8,9.1,8.0,423.79,6.25,0.3,0.0,150
,풋고추된장무침,생채·무침류,100,124,2.4,7.4,12.0,8.4,182.55,0.0,1.1,0.0,100
,풋마늘무침,생채·무침류,100,71,4.1,1.0,11.3,6.0,477.0,0.0,0.1,0.0,100
,피조개무침,생채·무침류,100,52,4.7,0.9,6.1,3.7,222.87,14.87,0.2,0.0,100
,해초무침,생채·무침류,100,39,0.9,0.2,8.5,4.0,862.21,0.0,0.1,0.0,100
,호박오가리무침,생채·무침류,100,200,6.1,10.0,21.5,6.8,1849.2,0.0,1.7,0.1,100
,회무침,생채·무침류,100,82,8.1,1.6,8.6,4.5,274.79,26.39,0.5,0.0,250
,육회,수·조·어·육류,100,130,9.9,6.4,8.1,5.3,418.01,28.09,2.1,0.1,150
,팥빙수,유제품류 및 빙과류,100,100,3.6,0.4,20.6,9.5,31.29,2.27,0.4,0.0,400
,미숫가루,음료 및 차류,100,70,2.1,2.3,10.4,0.0,23.9,0.0,0.4,0.0,300
,고추장아찌,장아찌·절임류,100,83,2.0,2.1,14.1,0.7,2525.96,0.0,0.1,0.0,60
,깻잎장아찌,장아찌·절임류,100,101,2.1,3.4,15.5,3.5,1585.91,0.0,0.1,0.0,20
,단무지,장아찌·절임류,100,13,0.3,0.2,2.4,0.5,551.82,0.0,0.0,0.0,30
,더덕장아찌,장아찌·절임류,100,141,4.5,0.9,28.9,15.4,1165.95,0.0,0.2,0.0,90
,마늘장아찌,장아찌·절임류,100,64,2.7,5.0,2.0,5.2,1222.36,0.0,0.0,0.0,230
,무짠지,장아찌·절임류,100,11,0.5,0.1,2.0,1.6,2381.95,0.0,0.0,0.0,50
,양파장아찌,장아찌·절임류,100,80,2.6,0.8,15.8,17.9,1068.43,1.22,0.0,0.0,50
,오이장아찌,장아찌·절임류,100,14,0.4,0.3,2.5,1.0,740.16,0.0,0.0,0.0,50
,오이지,장아찌·절임류,100,21,0.7,0.7,2.8,0.0,2049.78,0.0,0.0,0.0,50
,일본매실장아찌,장아찌·절임류,100,65,1.3,1.8,11.0,7.9,3727.6,0.0,0.0,0.0,30
,치킨무,장아찌·절임류,100,17,0.5,0.3,3.1,1.7,188.7,0.0,0.0,0.0,130
,가지전,전·적 및 부침류,100,123,5.5,7.3,8.9,0.8,337.21,98.48,1.8,0.1,200
,감자전,전·적 및 부침류,100,133,1.7,6.5,16.8,1.8,293.28,0.0,0.9,0.0,200
,고구마전,전·적 및 부침류,100,227,2.9,8.0,36.0,14.3,86.74,0.0,1.2,0.1,140
,김치전,전·적 및 부침류,100,134,5.1,4.2,19.0,4.2,240.08,54.91,0.9,0.0,150
,달걀말이,전·적 및 부침류,100,193,17.2,13.2,1.4,0.0,449.07,339.85,3.3,0.1,100
,달걀프라이,전·적 및 부침류,100,208,15.7,13.8,5.1,0.0,161.19,327.71,3.7,0.1,60
,돼지고기완자전,전·적 및 부침류,100,139,14.8,5.9,6.5,2.6,859.2,68.26,1.8,0.0,200
,두부부침,전·적 및 부침류,100,140,10.9,9.8,2.1,0.2,429.11,3.04,1.4,0.0,100
,떡갈비,전·적 및 부침류,100,202,21.4,11.8,2.5,0.4,403.8,68.04,4.3,0.4,200
,맛살전,전·적 및 부침류,100,165,7.5,6.2,19.7,1.1,558.89,64.18,1.2,0.1,200
,메밀전,전·적 및 부침류,100,161,4.0,0.6,34.8,0.3,145.12,0.0,0.3,0.0,180
,부추전,전·적 및 부침류,100,167,4.6,4.2,27.9,8.3,246.73,26.16,0.8,0.1,150
,쇠고기완자전,전·적 및 부침류,100,162,18.7,7.6,4.7,0.2,381.45,72.61,1.6,0.1,200
,돈가스김밥,밥류,100,202,5.77,5.81,31.64,1.33,241.0,6.52,1.07,0.04,320
,소고기김밥,밥류,100,179,6.46,5.56,25.78,0.03,267.0,39.04,1.6,0.17,250
,소고기볶음밥,밥류,100,176,7.59,6.48,21.76,0.08,215.0,50.02,1.47,0.07,260
,참치마요 삼각김밥,밥류,100,199,5.93,8.21,25.45,0.0,230.0,10.47,1.0,0.03,200
,영양돌솥밥,밥류,100,184,3.43,2.87,36.06,0.63,6.0,0.0,0.61,0.01,350
,주먹밥,밥류,100,178,4.76,2.18,34.73,0.23,357.0,6.52,0.65,0.02,200
,초밥,밥류,100,160,9.66,1.59,26.72,1.4,142.0,19.43,0.41,0.02,380
,회덮밥,밥류,100,145,9.1,4.15,17.76,3.07,155.0,27.38,0.85,0.03,410
,깨경단,빵 및 과자류,100,240,6.28,6.72,38.58,0.61,203.0,0.0,0.99,0.0,100
,송편,빵 및 과자류,100,219,4.65,3.23,42.83,1.98,260.0,0.0,0.62,0.0,100
,시루떡,빵 및 과자류,100,224,3.77,1.85,48.13,0.04,195.0,0.0,0.11,0.0,100
,절편,빵 및 과자류,100,192,7.72,2.42,34.87,0.25,192.0,0.0,0.24,0.0,100
,찹쌀떡,빵 및 과자류,100,295,5.06,2.53,62.93,25.95,140.0,0.0,0.13,0.0,100
,크로와상,빵 및 과자류,100,446,7.52,26.98,43.31,6.1,457.0,24.5,9.75,0.27,150
,미트볼 스파게티,면 및 만두류,100,180,7.34,8.88,17.62,0.89,218.0,12.58,1.44,0.03,500
,우동볶음,면 및 만두류,100,128,2.8,2.01,24.79,0.43,257.0,0.0,0.49,0.03,300
,양송이 스프,죽 및 스프류,100,105,2.41,7.04,8.06,2.52,170.0,17.01,3.93,0.1,100
,오리죽,죽 및 스프류,100,155,7.5,4.99,19.95,0.0,62.0,36.07,1.16,0.02,400
,흑임자 죽,죽 및 스프류,100,61,1.1,4.73,3.64,0.75,159.0,0.0,0.28,0.09,400
,감자국,국 및 탕류,100,21,0.9,0.26,3.67,0.85,215.0,0.0,0.03,0.0,400
,굴국,국 및 탕류,100,25,2.41,0.36,2.93,0.14,251.0,8.78,0.09,0.0,500
,김치국,국 및 탕류,100,23,1.34,0.76,2.63,0.03,208.0,4.78,0.19,0.0,400
,콩나물김치국,국 및 탕류,100,12,0.82,0.47,1.15,0.49,230.0,0.6,0.09,0.0,400
,미역 오이냉국,국 및 탕류,100,6,0.37,0.15,0.85,0.69,327.0,0.0,0.01,0.0,350
,순두부 달걀탕,국 및 탕류,100,29,1.78,2.04,0.94,0.0,101.0,34.05,0.37,0.0,350
,호박된장국,국 및 탕류,100,31,3.34,1.31,1.41,0.49,452.0,0.0,0.15,0.0,400
,시래기된장국,국 및 탕류,100,15,1.31,0.22,2.03,0.0,195.0,0.91,0.03,0.0,400
,미소된장국,국 및 탕류,100,25,1.87,1.2,1.87,0.47,345.0,0.0,0.13,0.0,150
,소고기무국,국 및 탕류,100,15,1.33,0.64,1.1,0.0,166.0,3.89,0.09,0.01,400
,소고기미역국,국 및 탕류,100,13,1.86,0.26,0.82,0.52,196.0,4.24,0.04,0.0,400
,북어국,국 및 탕류,100,28,3.89,0.98,0.84,0.12,232.0,21.61,0.17,0.0,400
,어묵탕,국 및 탕류,100,31,1.49,1.03,3.83,0.07,226.0,2.45,0.07,0.0,350
,조개국,국 및 탕류,100,16,1.67,0.89,0.25,0.18,297.0,4.01,0.05,0.0,400
,뼈다귀해장국,국 및 탕류,100,26,3.19,0.97,1.06,0.63,346.0,9.45,0.21,0.0,800
,선지해장국,국 및 탕류,100,29,3.86,0.96,1.23,0.0,312.0,29.05,0.13,0.0,600
,돼지고기 김치찌개,찌개 및 전골류,100,45,4.25,2.71,1.04,0.05,207.0,7.11,0.48,0.01,200
,참치 김치찌개,찌개 및 전골류,100,51,3.59,2.82,2.9,0.15,264.0,6.54,0.26,0.03,300
,고추장 두부찌개,찌개 및 전골류,100,58,4.56,1.42,6.73,0.17,195.0,6.43,0.28,0.0,280
,샤브샤브,찌개 및 전골류,100,43,5.38,1.62,1.8,1.49,96.0,11.9,0.18,0.0,600
,소고기전골,찌개 및 전골류,100,63,7.89,3.24,0.46,0.05,299.0,16.08,0.69,0.15,300
,소고기 갈비찜,찜류,100,85,7.25,3.17,6.95,0.75,272.0,33.38,0.85,0.1,300
,찜닭,찜류,100,107,12.37,6.09,0.6,0.0,224.0,66.22,0.98,0.02,300
,소고기 수육,찜류,100,166,28.43,4.94,2.04,0.11,31.0,88.3,1.89,0.26,300
,해물찜,찜류,100,56,6.67,1.01,4.97,0.0,223.0,64.85,0.21,0.0,200
,소고기곱창구이,구이류,100,184,14.89,11.73,4.71,1.11,1315.0,196.11,4.11,0.31,150
,닭고기 대파 꼬치구이,구이류,100,245,17.85,14.7,10.35,1.66,417.0,76.62,4.16,0.13,170
,고추장 삼겹살구이,구이류,100,403,14.21,32.83,12.63,5.73,510.0,35.52,13.1,0.29,200
,조개구이,구이류,100,130,17.43,2.07,10.44,3.6,454.0,25.29,0.09,0.0,180
,참치구이,구이류,100,193,26.56,8.98,1.4,0.0,459.0,116.49,2.76,0.08,180
,달걀후라이,전·적 및 부침류,100,208,15.73,13.78,5.15,0.03,161.0,327.72,3.72,0.1,60
,돼지고기 산적,전·적 및 부침류,100,200,29.06,8.56,1.55,0.06,586.0,56.15,2.41,0.05,170
,돼지곱창볶음,볶음류,100,130,7.23,3.0,18.52,3.27,215.0,76.08,1.05,0.01,230
,닭갈비,볶음류,100,186,13.98,10.96,7.93,0.77,338.0,49.32,1.92,0.07,300
,버섯볶음,볶음류,100,94,2.8,6.2,6.78,4.24,524.0,0.0,0.8,0.04,50
,소고기볶음,볶음류,100,126,12.8,5.4,6.44,4.53,269.0,38.44,2.17,0.05,230
,애호박 볶음,볶음류,100,59,1.32,3.62,5.3,0.42,447.0,0.0,0.44,0.04,50
,소고기죽순볶음,볶음류,100,120,13.68,5.59,3.78,2.07,214.0,30.97,2.12,0.13,230
,풋고추볶음,볶음류,100,70,1.93,3.23,8.25,4.34,276.0,0.0,0.58,0.03,100
,햄볶음_채소,볶음류,100,183,10.47,11.37,9.6,3.33,803.0,32.49,3.6,0.08,220
,장조림,조림류,100,157,11.69,5.39,15.56,3.32,877.0,181.88,1.63,0.06,100
,콩자반,조림류,100,281,17.97,7.73,34.83,3.53,868.0,0.0,0.67,0.0,30
,김튀각,튀김류,100,522,11.0,28.9,54.36,0.14,606.0,0.0,5.36,0.2,50
,머위대나물무침,나물·숙채류,100,58,3.96,2.56,4.76,0.34,363.0,25.22,0.32,0.02,50
,방풍나물무침,나물·숙채류,100,76,4.39,1.73,10.74,2.91,267.0,0.0,0.23,0.0,80
,유채나물,나물·숙채류,100,96,5.8,4.6,7.82,1.98,1279.0,0.0,0.59,0.04,90
,참나물,나물·숙채류,100,60,2.51,3.69,4.14,0.67,218.0,0.0,0.58,0.01,90
,골뱅이소면무침,생채·무침류,100,109,5.01,1.47,18.91,3.57,281.0,14.5,0.18,0.0,230
,도라지생채,생채·무침류,100,77,2.06,0.51,16.15,5.25,283.0,0.0,0.13,0.0,160
,느타리버섯 무침,생채·무침류,100,59,2.74,3.77,3.44,0.09,311.0,0.0,0.46,0.01,150
,새싹샐러드,생채·무침류,100,74,2.77,4.81,4.96,2.26,156.0,12.28,0.62,0.02,100
,오이무침,생채·무침류,100,31,1.95,0.39,5.01,4.15,1070.0,0.0,0.08,0.0,100
,물김치,김치류,100,5,0.31,0.08,0.75,0.35,237.0,0.0,0.01,0.0,400
,매실장아찌,장아찌·절임류,100,65,1.27,1.77,11.03,7.87,3728.0,0.0,0.03,0.0,30
,해물 리조또,밥류,100,148,5.81,12.29,15.9,2.49,276.0,9.86,2.53,0.05,241
,치킨 크림 리조또,밥류,100,185,6.22,9.77,18.57,1.66,217.0,11.6,4.94,0.04,241
,건포도빵,빵 및 과자류,100,310,7.76,4.4,52.3,9.48,353.0,0.0,0.95,0.0,232
,깨찰빵,빵 및 과자류,100,302,4.0,68.65,6.0,4.0,560.0,43.0,4.4,0.0,50
,불고기 브리또,빵 및 과자류,100,299,9.29,7.5,39.2,0.0,173.0,16.7,0.71,0.0,140
,소고기 브리또,빵 및 과자류,100,263,8.13,10.0,35.0,5.63,325.0,11.63,2.25,0.0,160
,치킨 치즈 브리또,빵 및 과자류,100,259,11.49,11.49,27.59,2.3,382.0,28.16,4.02,0.0,174
,바게트,빵 및 과자류,100,264,8.1,2.5,48.0,0.6,496.0,0.0,0.3,0.0,250
,새우버거,빵 및 과자류,100,183,5.36,6.25,26.79,5.8,361.0,17.86,0.76,0.0,224
,치즈버거,빵 및 과자류,100,277,13.91,11.3,30.43,6.09,532.0,26.09,5.22,0.0,115
,소금빵,빵 및 과자류,100,432,15.38,21.3,52.5,9.23,765.0,46.3,1.85,0.5,65
,모카번,빵 및 과자류,100,400,6.67,20.0,53.3,6.67,317.0,0.0,3.5,0.0,60
,바질&토마토 크림치즈 베이글,빵 및 과자류,100,292,9.29,10.5,34.7,5.46,378.0,26.3,6.56,0.3,183
,파 크림치즈 베이글,빵 및 과자류,100,294,7.22,26.0,9.0,6.67,679.0,85.0,11.11,0.9,180
,플레인 베이글&크림치즈,빵 및 과자류,100,298,10.0,5.9,4.3,4.0,400.0,0.0,0.7,0.0,100
,소세지빵,빵 및 과자류,100,260,9.87,17.1,32.3,0.52,353.0,23.5,5.71,0.0,193
,스콘,빵 및 과자류,100,469,6.0,8.1,25.0,17.0,468.0,64.2,11.0,0.0,55
,밤식빵,빵 및 과자류,100,282,5.64,4.8,48.2,7.44,303.0,114.0,2.82,0.0,390
,야채빵,빵 및 과자류,100,197,4.17,12.0,18.0,8.33,355.0,34.3,2.42,0.0,120
,올리브 치아바타,빵 및 과자류,100,243,5.0,5.0,41.0,0.83,346.0,0.0,1.67,0.0,120
,야채 고로케,빵 및 과자류,100,294,7.78,4.0,52.0,3.33,378.0,25.0,1.0,0.0,90
,에그 타르트,빵 및 과자류,100,270,4.0,15.4,34.4,12.0,220.0,76.9,8.0,0.0,50
,단팥빵,빵 및 과자류,100,308,10.53,15.0,46.0,18.42,211.0,25.0,2.63,0.0,76
,호두과자,빵 및 과자류,100,317,6.92,5.9,70.4,33.85,109.0,0.0,4.23,0.0,130
,프레즐,빵 및 과자류,100,315,7.48,2.4,71.8,9.35,262.0,0.0,2.8,0.0,105
,불고기 피자,빵 및 과자류,100,277,14.7,4.0,34.3,6.6,426.0,0.0,6.53,0.0,214
,고구마 피자,빵 및 과자류,100,305,10.48,4.2,33.2,8.8,386.0,0.0,5.4,0.0,235
,콤비네이션 피자,빵 및 과자류,100,252,12.78,10.6,26.3,4.03,436.0,24.2,5.64,0.0,252
,페퍼로니 피자,빵 및 과자류,100,319,14.83,12.3,35.0,4.59,569.0,30.8,7.72,0.0,187
,하와이안 피자,빵 및 과자류,100,246,9.02,10.4,37.0,6.24,375.0,11.6,5.13,0.1,237
,호밀빵,빵 및 과자류,100,265,9.6,3.3,48.3,3.47,421.0,0.0,1.33,0.0,375
,미트 토마토 파스타,면 및 만두류,100,185,3.13,4.86,30.21,8.33,484.0,5.9,0.69,0.0,288
,베이컨 크림 파스타,면 및 만두류,100,231,5.39,10.44,28.96,3.03,423.0,10.1,4.04,0.0,297
,쉬림프 로제 파스타,면 및 만두류,100,247,6.06,11.78,29.63,6.73,489.0,8.75,5.72,0.0,297
,뇨끼,면 및 만두류,100,172,4.7,8.7,18.8,1.5,345.0,22.9,4.2,0.0,550
,폭립,구이류,100,295,24.03,16.8,7.31,0.59,158.0,0.03,7.81,0.0,100
,까르보떡볶이,볶음류,100,180,4.3,3.2,33.5,1.79,288.0,4.8,4.93,0.0,100
,로제떡볶이,볶음류,100,187,5.03,3.2,76.4,2.73,436.0,0.0,6.33,0.0,100
,양념 치킨,튀김류,100,284,23.0,18.0,13.7,3.0,310.0,71.1,2.0,0.0,100
,후라이드 치킨,튀김류,100,282,23.0,18.1,11.6,0.4,307.0,0.0,2.4,0.0,100
,그래놀라 요거트,유제품류 및 빙과류,100,61,1.3,2.66,8.03,2.95,16.0,0.0,0.25,0.01,390
,그릭요거트,유제품류 및 빙과류,100,144,6.0,7.0,14.0,14.0,100.0,25.0,4.5,0.25,400
,우유,유제품류 및 빙과류,100,68,3.38,2.6,5.8,5.07,56.0,8.5,2.25,0.0,355
,계란 덮밥,밥류,100,143,4.31,2.82,25.14,3.07,223.0,45.54,0.61,0.01,100
,곤드레나물밥,밥류,100,149,2.94,2.71,28.26,0.0,26.0,0.0,0.26,0.0,350
,굴국밥,밥류,100,105,6.52,2.74,13.6,0.05,252.0,79.75,0.6,0.02,650
,돼지국밥,밥류,100,76,5.53,3.22,6.23,0.0,91.0,11.88,0.7,0.02,1200
,소고기국밥,밥류,100,47,3.11,1.16,6.09,0.4,255.0,5.98,0.33,0.01,700
,귀리밥,밥류,100,162,3.9,0.87,34.54,0.09,0.0,0.0,0.16,0.0,100
,누룽지,밥류,100,69,1.32,0.1,15.06,1.15,13.0,0.0,0.04,0.0,100
,유산슬덮밥,밥류,100,105,4.9,3.46,13.44,0.08,287.0,21.98,0.62,0.02,550
,참치덮밥,밥류,100,136,5.84,3.35,20.59,0.6,324.0,23.16,0.68,0.02,500
,해물덮밥,밥류,100,110,6.01,3.21,14.35,0.17,258.0,40.89,0.77,0.03,700
,묵밥,밥류,100,68,1.56,0.81,13.54,1.59,218.0,4.49,0.16,0.0,950
,새우튀김롤,밥류,100,202,4.82,6.06,32.09,3.71,464.0,18.62,1.14,0.04,300
,쌀밥,밥류,100,166,3.36,0.32,37.33,0.02,0.0,0.0,0.1,0.0,100
